,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,movie_id,cast,profitable,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,War,History,Music,Documentary,TV Movie,Foreign
1696,0.001537695480545692,"Drama, Music",http://www.straightouttacompton.com/,277216,"brother brother relationship, aids, police brutality, rap music, hip-hop, wife husband relationship, vandalism, drug dealer, nightclub, freedom of speech, protest, rapper, recording contract, from rags to riches, assault, terminal illness, road trip, based on true story, feud, gang, marijuana, police chase, hospital, racism, los angeles, gangster, racial slur, mother son relationship, no opening credits, wrongful arrest, death of brother, milwaukee wisconsin, police raid, police harassment, detroit michigan, duringcreditsstinger, gangster rap, record company, 1980s, music tour, reference to rodney king, intimidation by police, los angeles riots, compton california",en,Straight Outta Compton,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",0.0009454581333449512,"New Line Cinema, Universal Pictures, Legendary Pictures, Cube Vision, Broken Chair Flickz, Crucial Films",United States of America,2015-08-13,0.0015783771631051428,0.0010275212800436519,English,Released,The Story of N.W.A.,Straight Outta Compton,7.7,0.0011865171155361672,277216,"O'Shea Jackson Jr., Corey Hawkins, Jason Mitchell, Neil Brown Jr., Aldis Hodge, Marlon Yates Jr., R. Marcos Taylor, Carra Patterson, Alexandra Shipp, Paul Giamatti, Elena Goode, Keith Powers, Joshua Brockington, Sheldon A. Smith, Keith Stanfield, Cleavon McClendon, Aeriél Miranda, Lisa Renee Pitts, Angela Elayne Gibbs, Bruce Beatty, Corey Reynolds, Tate Ellington, Rogelio Douglas Jr., Andrew Borba, Matt Corboy, Larry Sullivan, Deborah Lacey, F. Gary Gray, Allen Maldonado, Demetrius Grosse, Og Blood, Ashton Sanders, Joshua Geter, Kofi Siriboe, Orlando Brown, Matthew Boylan, Chic Daniel, Tim Connolly, Cris D'Annunzio, Dan Wells, Justin Goslee, Alex Wexo, Marcus Callender, Vaughn Wilkinson, Dean Cameron, Mark Thomas Holguin, Sky Soleil, Inny Clemons, Jody Burke, Asia'h Epperson, Scott Endicott, Greg Collins, Mark Sherman, Rob Brownstein, Marcc Rose, Nigel Lawes, Lauren Pacheco, Caileigh Scott, A. Russell Andrews, Philicia Saunders",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1697,0.001537695480545692,"Adventure, Action",http://www.indianajones.com,87,"riddle, treasure, heart, skeleton, treasure hunt, torture, violence, monkey, cult film, archaeologist, thuggee, conveyor belt, mine car, rope bridge, belching, child driving a car, eating brains, splits, indiana jones, archeology ",en,Indiana Jones and the Temple of Doom,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",0.0009537626819530832,"Lucasfilm, Paramount Pictures",United States of America,1984-05-23,0.0015879170908719936,0.0010080602989276039,"English, ",Released,If adventure has a name... it must be Indiana Jones.,Indiana Jones and the Temple of Doom,7.1,0.0012270452309774923,87,"Harrison Ford, Kate Capshaw, Jonathan Ke Quan, Amrish Puri, Roshan Seth, Philip Stone, Roy Chiao, David Yip, Ric Young, Chua Kah Joo, Rex Ngui, Philip Tan, Dan Aykroyd, Akio Mitamura, Michael Yama, D.R. Nanayakkara, Dharmadasa Kuruppu, Stany De Silva, Ruby de Mel, Denavaka Hamine, Iranganie Serasinghe, Dharshana Panangala, Raj Singh, Frank Olegario, Ahmed El Shenawi, Arthur F. Repola, Nizwar Karanj, Pat Roach, Moti Makan, Mellan Mitchell, Bhasker Patel, Arjun Pandher, Zia Gelani, Debbie Astell, Maureen Bacchus, Corinne Barton, Carol Beddington, Sharon Boone, Elizabeth Burville, Marisa Campbell, Christine Cartwright, Andrea Chance, Jan Colton, Louise Dalgleish, Lorraine Doyle, Vanessa Fieldwright, Brenda Glassman, Elaine Gough, Sue Hadleigh, Sarah-Jane Hassell, Samantha Hughes, Julie Kirk, Deirdre Laird, Vicki McDonald, Nina McMahon, Julia Marstand, Gaynor Martine, Lisa Mulidore, Dawn Reddall, Rebekkah Sekyi, Clare Smalley, Lee Sprintall, Jenny Turnock, Ruth Welby, Dickey Beer, Sid Ganis, George Lucas, Frank Marshall, Steven Spielberg",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,0.0015384666403164661,"Comedy, Drama",http://www.florencefosterjenkinsmovie.com/,315664,"opera, biography, singing false",en,Florence Foster Jenkins,"The story of Florence Foster Jenkins, a New York heiress, who dreamed of becoming an opera singer, despite having a terrible singing voice.",0.0008081897085940876,"BBC Films, Qwerty Films, Pathé","United Kingdom, United States of America",2016-05-06,0.0015497323720311106,0.0010016632242875858,English,Released,"People may say I couldn't sing, but no one can say I didn't sing",Florence Foster Jenkins,6.6,0.0011052222790757925,315664,"Meryl Streep, Hugh Grant, Rebecca Ferguson, Simon Helberg, Nina Arianda, Josh O'Connor, David Haig, Neve Gachev, John Sessions, Christian McKay, Elliot Levey, Allan Corduner, John Kavanagh, Stanley Townsend, Mark Arnold, Paola Dionisotti, Maggie Steed, David Mills, Brid Brennan, Pat Starr",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1704,0.001537695480545692,"Comedy, Drama",http://www.thebigshortmovie.com/,318846,"bank, fraud, biography, wall street, finances, based on true story, animated sequence, breaking the fourth wall, loan, financial crisis, real estate, mortgage",en,The Big Short,The men who made millions from a global economic meltdown.,0.0009380458037806546,"Paramount Pictures, Plan B Entertainment, Regency Enterprises",United States of America,2015-12-11,0.0015702854190846863,0.0010167406689938216,English,Released,This is a true story.,The Big Short,7.3,0.0012235707279999572,318846,"Christian Bale, Steve Carell, Ryan Gosling, Brad Pitt, Melissa Leo, Hamish Linklater, John Magaro, Rafe Spall, Jeremy Strong, Finn Wittrock, Marisa Tomei, Tracy Letts, Byron Mann, Adepero Oduye, Karen Gillan, Max Greenfield, Billy Magnussen, Rudy Eisenzopf, Casey Groves, Charlie Talbert, Harold Gervais, Maria Frangos, Hunter Burke, Bernard Hocke, Shauna Rappold, Brandon Stacy, Aiden Flowers, Peter Epstein, Anthony Marble, Silas Cooper, Leslie Castay, Andrew Farrier, Ingrid Steed, Vanessa Cloke, David Zalkind, Carrie Lazar, Mychael Bates, Rajeev Jacob, Jay Potter, Garrett Hines, Ryan Broussard, Jeffry Griffin, Stanley Wong, Anthony Bourdain, Joseph Brooks, Colette Divine, Oscar Gale, Cayden Arthur Miscally, Dave Davis, Wayne Pére, Kate Blumberg, Billy Slaughter, Heighlen Boyd, Ilan Srulovitz, Jay Jablonski, Blaine Kern III, Al Sapienza, Marcus Lyle Brown, Tyler Kunkle, Elliott Grey, Jason Bayle, Richard Thaler, Sophie Lee, Michael Aaron Santos, David Kallaway, Sharon Landry, James Yeargain, Lyle Brocato, Kelly Lind, Michael Brooks, Lyndsay Kimball, Robyn Wholey, David Wyman, Peter Anderson, Lara Grice, Tony Bentley, Michael Kives, Jack Millard, John Neisler, Michael Joseph Varino, Joel Diggs, Michael J. Stein, Logan Crawford, Tim Wilson, Jae Suh Park, Colin Lawless, Selena Gomez, Margot Robbie, Ilan Muallem, Andrea Vittoria Alvarado, Sue-Lynn Ansari, Nicole Barré, George W. Bush, Dominique Hayes, Julia Holt, Alicia Davis Johnson, Alicia Davis Johnson, Landa Morland, Tupac Amaru Shakur, Delia Sheppard, Snoop Dogg, Britney Spears, Pharrell Williams",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1705,0.0,"Music, Comedy, Drama",http://www.takingwoodstockthemovie.co.uk/,26320,"music festival, independent film, catskills, dog tags",en,Taking Woodstock,"The story of Elliot Tiber and his family, who inadvertently played a pivotal role in making the famed Woodstock Music and Arts Festival into the happening that it was. When Elliot hears that a neighboring town has pulled the permit on a hippie music festival, he calls the producers thinking he could drum up some much-needed business for his parents' run-down motel. Three weeks later, half a million people are on their way to his neighbor’s farm in White Lake, New York, and Elliot finds himself swept up in a generation-defining experience that would change his life–and American culture–forever.",0.0007400933797210994,Focus Features,United States of America,2009-09-03,0.0,0.001009578593942739,English,Released,A Generation Began In His Backyard.,Taking Woodstock,6.2,0.001014663231117289,26320,"Demetri Martin, Imelda Staunton, Henry Goodman, Liev Schreiber, Jonathan Groff, Eugene Levy, Emile Hirsch, Paul Dano, Kelli Garner, Jeffrey Dean Morgan, Adam Pally, Mamie Gummer, Dan Fogler, Skylar Astin, Richard Thomas, Kevin Chamberlin, Edward Hibbert, Lee Wong, Katherine Waterston, Anthoula Katsimatides, Clark Middleton, Bette Henritze, Sondra James, Christina Kirk, Daniel Eric Gold",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1707,0.001537695480545692,"Fantasy, Horror, Action",http://www.dawnofthedeadmovie.net/,924,"refugee, mass murder, habor, car journey, department store, blackout, bus ride, pregnancy and birth, dying and death, bite, to shoot dead, lorry, munition, basement garage, guard, zombie, dog, car, duringcreditsstinger",en,Dawn of the Dead,"A group of surviving people take refuge in a shopping center after the world has been over taken over by aggressive, flesh-eating zombies. A remake of the 1978 zombie film of the same name.",0.000910440367934097,"New Amsterdam Entertainment, Strike Entertainment, Metropolitan Filmexport, Toho-Towa, Cruel and Unusual Films",United States of America,2004-03-19,0.0015649965144615618,0.0009937632879783915,"English, Italiano",Released,"When the undead rise, civilization will fall.",Dawn of the Dead,6.8,0.0011690442484339645,924,"Sarah Polley, Ving Rhames, Jake Weber, Mekhi Phifer, Ty Burrell, Matt Frewer, Michael Kelly, Kevin Zegers, Lindy Booth, Michael Barry, Jayne Eastwood, Boyd Banks, Inna Korobkina, Kim Poirier, Louis Ferreira, Scott H. Reiniger, Tom Savini, Ken Foree, Natalie Brown, Phillip MacKenzie",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1713,0.001537695480545692,"Adventure, Action, Thriller",http://www.mgm.com/view/movie/695/For-Your-Eyes-Only/,699,"london england, submarine, england, sea, assassin, mountains, undercover, olympic games, drug traffic, secret mission, secret intelligence service, kgb, coral reef, ski jump, parrot, cryptographic device, gang of smugglers, figure skating, motorcycle, monastery, british secret service, skiing",en,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,0.0008475447729444323,"United Artists, Eon Productions","United Kingdom, United States of America",1981-06-23,0.0015777612637327175,0.001014663231117289,"ελληνικά, English, Italiano",Released,"No one comes close to James Bond, 007.",For Your Eyes Only,6.3,0.0011210866246624198,699,"Roger Moore, Carole Bouquet, Chaim Topol, Lynn-Holly Johnson, Julian Glover, Cassandra Harris, Jill Bennett, Michael Gothard, John Wyman, Jack Hedley, Lois Maxwell, Desmond Llewelyn, Geoffrey Keen, Walter Gotell, James Villiers, John Moreno, Charles Dance, Paul Angelis, Toby Robins, Jack Klaff, Alkis Kritikos, Stag Theodore, Stefan Kalipha, Graham Crowden, Noel Johnson, William Hoyland, Paul Brooke, Fred Bryant, Robbin Young, Graham Hawkes, John Wells, Janet Brown, Maureen Bennett, Andy Bradford, Jeremy Bulloch, Clive Curtis, Lalla Dean, Evelyn Drogue, Sheena Easton, Eva Rueber-Staier",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,0.001537695480545692,Comedy,http://noreservationsmovie.warnerbros.com/,3638,"italy, competition, loss of mother, loss of sister, new love, cook, cooking, restaurant, bars and restaurants, mother role, funeral, kitchen, perfectionist",en,No Reservations,"Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.",0.0007812588174330295,"Village Roadshow Pictures, Castle Rock Entertainment, Warner Bros., Storefront Pictures, WV Films III","Australia, United States of America",2007-07-25,0.001562969897459472,0.0009964874863889568,English,Released,Life isn't always made to order.,No Reservations,6.1,0.0010918764858644332,3638,"Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin, Patricia Clarkson, Jenny Wade, Bob Balaban, Brían F. O'Byrne, Lily Rabe, Eric Silver, Arija Bareikis, Zoë Kravitz, John McMartin, Celia Weston, Matthew Rauch, Katherine Sigismund, Dearbhla Molloy, Stephanie Berry",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1721,0.001537695480545692,"Action, Adventure, Comedy",http://30minutesorless.com/,62206,"pizza delivery, adventure, pizza boy, number in title, comedy, aftercreditsstinger",en,30 Minutes or Less,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else...",0.0008423885096035651,Columbia Pictures,"United States of America, Germany, Canada",2011-08-11,0.0015457390564467025,0.000975071676041616,"English, Deutsch, Español",Released,A lot can happen in 30 minutes.,30 Minutes or Less,5.6,0.0011266547456184664,62206,"Jesse Eisenberg, Danny McBride, Aziz Ansari, Bianca Kajlich, Nick Swardson, Michael Peña, Fred Ward, Dilshad Vadsaria, Brett Gelman, Elizabeth Wright Shapiro, Rebecca Cox, Rick Irwin, Ilyssa Fradin, Staci Lynn Fletcher, Lucas Fleischer",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1723,0.001537695480545692,"Family, Comedy",http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-day/,218778,"based on novel, job interview, bad luck, wish, one day, based on children's book, driver's test",en,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day.",0.0008267087543736684,"Walt Disney Pictures, 21 Laps Entertainment, Jim Henson Company, The",United States of America,2014-10-08,0.0015646581081029075,0.0009726960200849451,English,Released,One day can change everything.,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,0.0011215122045346818,218778,"Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette, Kerris Dorsey, Jennifer Coolidge, Megan Mullally, Bella Thorne, Mary Mouser, Sidney Fullmer, Burn Gorman, Elise Vargas, Zoey Vargas, Mekai Curtis, Reese C. Hartwig, Martha Hackett, Alex Désert, Toni Trucks, Liz Carey, Rizwan Manji, Eric Edelstein, Tara Brook, Cassandra Braden, Donald Glover, Joel Johnstone, Scott Keiji Takeda, Jesse Garcia, Joey Capone, Jonathan Slavin, Samantha Logan, Steve Bannos, Michael Blaiklock, Alina Phelan, Dick Van Dyke, Rizwan Manji",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1724,0.001537695480545692,"Drama, Romance",http://www.prideandprejudicemovie.net/splash.html,4348,"bachelor, beautiful, prejudice, suitor, period drama, georgian, pride, 18th century, opposites attract",en,Pride & Prejudice,"Pride & Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and five daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",0.0008881751839934894,"Universal Pictures, StudioCanal, Scion Films, Focus Features, Working Title Films","France, United Kingdom, United States of America",2005-09-16,0.0015683773847436956,0.0010200787547351019,English,Released,A romance ahead of its time.,Pride & Prejudice,7.7,0.0011866484024451618,4348,"Keira Knightley, Matthew Macfadyen, Rosamund Pike, Simon Woods, Donald Sutherland, Brenda Blethyn, Jena Malone, Rupert Friend, Judi Dench, Carey Mulligan, Talulah Riley, Kelly Reilly, Tom Hollander, Penelope Wilton, Claudie Blakley, Sinead Matthews, Peter Wight, Tamzin Merchant, Pip Torrens",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1725,0.001537695480545692,"Science Fiction, Drama, Thriller",http://www.warnerbros.com/blade-runner,78,"artificial intelligence, man vs machine, cyborg, bounty hunter, android, dystopia, genetics, fugitive, cyberpunk, los angeles, tech noir, neo-noir",en,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",0.0009870663728595431,"Shaw Brothers, Warner Bros., The Ladd Company","United States of America, Hong Kong, United Kingdom",1982-06-25,0.0015413818946723018,0.0010072895433654503,"English, Deutsch, 广州话 / 廣州話, 日本語, Magyar",Released,Man has made his match... now it's his problem.,Blade Runner,7.9,0.0012392964844561089,78,"Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos, M. Emmet Walsh, Daryl Hannah, William Sanderson, Brion James, Joe Turkel, Joanna Cassidy, James Hong, Morgan Paull, Kevin Thompson, John Edward Allen, Hy Pyke, Kimiko Hiroshige, Bob Okazaki, Carolyn DeMirjian, Ben Astar",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,0.001537695480545692,"Action, Horror, Science Fiction",http://www.theofficialjohncarpenter.com/ghost-of-mars/,10016,"climbing up a wall, hung upside down, flashback within a flashback, cavern, battering, ram, ghost town",en,Ghosts of Mars,Melanie Ballard (Natasha Henstridge) is a hard nosed police chief in the year 2025. She and a police snatch squad are sent to Mars to apprehend a dangerous criminal James Williams (Ice Cube). Mars has been occupied by humans for some time and they have set up mining facilities. The mining activities on Mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. It soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'.,0.000755092946629267,"Screen Gems, Storm King Productions, Animationwerks",United States of America,2001-08-24,0.001522083900278103,0.0009909400810003061,English,Released,Terror is the same on any planet.,Ghosts of Mars,4.8,0.0010843620209982758,10016,"Natasha Henstridge, Ice Cube, Jason Statham, Clea DuVall, Pam Grier, Joanna Cassidy, Richard Cetrone, Rosemary Forsyth, Lobo Sebastian, Rodney A. Grant, Peter Jason, Wanda De Jesus, Liam Waite, Duane Davis, Doug McGrath, Rick Edelstein, Rex Linn, Michael Krawic, Robert Carradine, Eileen Weisinger, Marjean Holden",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1736,0.001537695480545692,"Comedy, Drama",http://www.ourbrandiscrisismovie.com/,10317,"bolivia, woman, political campaign, south america, year 2002",en,Our Brand Is Crisis,"A feature film based on the documentary ""Our Brand Is Crisis"", which focuses on the use of American political campaign strategies in South America.",0.00075259385174473,"Participant Media, Smokehouse Pictures",United States of America,2015-09-11,0.001505641115471751,0.0009999764249318777,English,Released,May the best campaign win.,Our Brand Is Crisis,5.8,0.0010513633622530106,10317,"Sandra Bullock, Anthony Mackie, Billy Bob Thornton, Zoe Kazan, Scoot McNairy, Ann Dowd, Joaquim de Almeida, Candice Harrison, Carmela Zumbado, Erick Chavarria, Reynaldo Pacheco, Dan Hewitt Owens, Nina Leon, Gino Galento",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1737,0.001537695480545692,"Romance, Horror, Comedy, Thriller",https://www.facebook.com/PPZMovie,58431,"based on novel, dystopia, shaolin, prejudice, zombie, pride, golddigger, regency period, parson, mashup",en,Pride and Prejudice and Zombies,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen’s classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet (Lily James) is a master of martial arts and weaponry and the handsome Mr. Darcy (Sam Riley) is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",0.0008580152334321474,"Lionsgate, Handsomecharlie Films, Cross Creek Pictures, Darko Entertainment, Panorama Media, QC Entertainment",United States of America,2016-02-04,0.001525666129276585,0.0009999764249318777,English,Released,Bloody lovely.,Pride and Prejudice and Zombies,5.5,0.0011393094461428406,58431,"Lily James, Sam Riley, Jack Huston, Bella Heathcote, Douglas Booth, Matt Smith, Suki Waterhouse, Charles Dance, Lena Headey, Emma Greenwell, Aisling Loftus, Hermione Corfield, Sally Phillips, Dolly Wells, Ellie Bamber, Ryan Oliva, Millie Brady, Jess Radomska, Judit Novotnik, Pooky Quesnel, Morfydd Clark, Janet Henfrey",0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1743,0.0015372987780125792,"Adventure, Action, Thriller",http://www.mgm.com/view/movie/1394/Octopussy/,700,"atomic bomb, eastern block, crocodile, secret intelligence service, kgb, snake charmer, hot air balloon, east berlin, british secret service",en,Octopussy,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,0.0008453349012558456,Eon Productions,"United Kingdom, United States of America",1983-06-05,0.0015769702003121987,0.0010174204368747681,"Deutsch, English, Pусский, Español",Released,James Bond’s all time high.,Octopussy,6.2,0.0011261339688461735,700,"Roger Moore, Maud Adams, Louis Jourdan, Kristina Wayborn, Kabir Bedi, Steven Berkoff, David Meyer, Tony Meyer, Desmond Llewelyn, Robert Brown, Lois Maxwell, Michaela Clavell, Walter Gotell, Vijay Amritraj, Albert Moses, Geoffrey Keen, Douglas Wilmer, Andy Bradford, Philip Voss, Bruce Boa, Richard LeParmentier, Paul Hardwick, Suzanne Jerome, Cherry Gillespie, Dermot Crowley, Peter Porteous, Eva Rueber-Staier, Jeremy Bulloch, Tina Hudson, William Derrick, Stuart Saunders, Patrick Barr, Gabor Vernon, Hugo Bower, Ken Norris, Tony Arjuna, Gertan Klauber, Brenda Cowling, David Grahame, Brian Coburn, Michael Halphie, Mary Stavin, Carolyn Seaward, Carole Ashby, Cheryl Anne, Jani-Z, Julie Martin, Joni Flynn, Julie Barth, Kathy Davies, Helene Hunt, Gillian De Terville, Safira Afzal, Louise King, Tina Robinson, Alison Worth, Janine Andrews, Lynda Knight, Susanne Dando, Teresa Draddock, Kirsten Harrison, Christine Cullers, Lisa Jackman, Jane Aldridge, Christine Gibson, Tracy Llewellyn, Ruth Flynn, Roberto  Germains, Richard Graydon, The Hassani Troupe, The Flying Cherokees, Carol Richter, Josef Richter, Vera Fossett, Shirley Fossett, Barrie Winship, Ravinder Singh Reyett, Gurdial Sira, Michael Moor, Sven Surtees, Peter Edmund, Ray Charles, Talib Johnny",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,0.0015392098725365672,"Comedy, Romance, Drama",http://knockedupmovie.com/,4964,"alcohol, one-night stand, bed, pregnancy and birth, condom, paternity, drug use, beard, unprotected sex, duringcreditsstinger",en,Knocked Up,"For fun loving party animal Ben Stone, the last thing he ever expected was for his one night stand to show up on his doorstep eight weeks later to tell him she's pregnant.",0.0008289142616936938,"Universal Pictures, Apatow Productions",United States of America,2007-06-01,0.0015799753440570328,0.0010160546181142431,English,Released,Save the due date.,Knocked Up,6.2,0.0011799389867589473,4964,"Seth Rogen, Katherine Heigl, Leslie Mann, Paul Rudd, Jason Segel, Jay Baruchel, Jonah Hill, Martin Starr, Maude Apatow, Iris Apatow, Harold Ramis, Alan Tudyk, Kristen Wiig, Bill Hader, Craig Robinson, Charlyne Yi, Ken Jeong, B. J. Novak, Catherine Reitman, Brianna Brown, Adam Scott, Ana Mercedes, Mo Collins, Tim Bagley, Melinda Bennett, Paul Feig, Nautica Thorn, Stormy Daniels, Tami Sagher, Jessica Alba, Steve Carell, Andy Dick, James Franco, Eva Mendes, Ryan Seacrest, Dax Shepard, Michelle Woods",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1745,0.0015392098725365672,Drama,http://www.mysisterskeepermovie.com/,10024,"parents kids relationship, sister sister relationship, court case, in vitro fertilisation, medical examiner, kidney transplant ",en,My Sister's Keeper,"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.",0.0008375073766641561,"Mark Johnson Productions, Gran Via Productions, Curmudgeon Films",United States of America,2009-06-26,0.001563640555196733,0.0010008244669160165,"Hrvatski, English",Released,"A tale of life, love, and letting go.",My Sister's Keeper,7.1,0.0011347536771615944,10024,"Cameron Diaz, Alec Baldwin, Abigail Breslin, Joan Cusack, Sofia Vassilieva, Emily Deschanel, Heather Wahlquist, Jason Patric, Evan Ellingson, Frank Cassavetes, Nicole Marie Lenz, Chris Kinkade, Rick Salomon, Frank Peluso, Rico Simonini, Keith Kraft",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,0.0015236565363231569,"Drama, Romance",http://www.foxsearchlight.com/NOAS/,1259,"sex, adultery, based on novel, cat, infidelity, secret, obsession, blackmail, nudity, seduction, studio, friendship, stalker, love, loneliness, teacher, conservative, student, teenager, relationship, art, female stalker, extramarital affair, journal, sitting on a toilet",en,Notes on a Scandal,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.",0.0007486304385041934,"Fox Searchlight Pictures, Scott Rudin Productions, DNA Films, BBC Films, Ingenious Film Partners, UK Film Council",United Kingdom,2006-12-25,0.0015499763912832072,0.0009849684957875802,"English, Français",Released,One woman's secret is another woman's power. One woman's fear is another woman's weapon. One woman's life is in another woman's hands....,Notes on a Scandal,6.9,0.0010664273005887787,1259,"Judi Dench, Cate Blanchett, Bill Nighy, Juno Temple, Max Lewis, Andrew Simpson, Michael Maloney, Joanna Scanlan, Shaun Parkes, Emma Kennedy, Syreeta Kumar, Wendy Nottingham, Jill Baker, Alice Bird, Benedict Taylor, Stephen Kennedy, Derbhle Crotty, Anne-Marie Duff, Phil Davis, Julia McKenzie, Adrian Scarborough, Jill Baker, Miranda Pleasence",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1749,0.0015372987780125792,"Drama, Thriller",http://www.renditionmovie.com,5125,"anti terror, terror, cia, loss of son, police brutality, terrorist, loss of brother, war against terror, kidnapping, intelligence, despair, inhumanity, senator, plo, civil rights activist, hijacking, terror cell, loss of husband, politics, politician, government, loss of daughter, torture by the police, torture, cruelty, american, surveillance",en,Rendition,"When an Egyptian terrorism suspect ""disappears"" on a flight from Africa to Washington DC, his American wife and a CIA analyst find themselves caught up in a struggle to secure his release from a secret detention facility somewhere outside the US.",0.000750537588051873,"Anonymous Content, Level 1 Entertainment, MID Foundation",United States of America,2007-09-07,0.0015349679245301965,0.001009578593942739,"العربية, English",Released,What if someone you love...just disappeared?,Rendition,6.2,0.001055452181582076,5125,"Omar Metwally, Reese Witherspoon, Jake Gyllenhaal, Moa Khouas, Zineb Oukach, Igal Naor, Laila Mrabti, David Fabrizio, J.K. Simmons, Meryl Streep, Peter Sarsgaard, Alan Arkin, Najib Oudghiri, Craig Johnson, Reymonde Amsallem",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
